,surface,tourney_level,second_id,second_hand,second_ht,second_age,first_id,first_hand,first_ht,first_age,best_of,round,second_rank,second_rank_points,first_rank,first_rank_points,tourney_year,label
78645,3.0,4.0,104527.0,1.0,183.0,30.5,104745.0,0.0,185.0,29.4,3.0,3.0,4.0,6585.0,6.0,4630.0,2015.0,0.0
45061,3.0,0.0,133430.0,0.0,185.0,20.8,105777.0,1.0,188.0,28.7,3.0,6.0,16.0,2120.0,22.0,1637.0,2020.0,1.0
151392,1.0,0.0,105173.0,0.0,183.0,29.8,105807.0,1.0,188.0,26.7,3.0,5.0,27.0,1585.0,11.0,2305.0,2018.0,1.0
140107,1.0,3.0,104745.0,0.0,185.0,26.9,104527.0,1.0,183.0,28.1,5.0,3.0,4.0,6895.0,10.0,2630.0,2013.0,0.0
49966,3.0,4.0,104545.0,1.0,206.0,34.4,106298.0,1.0,185.0,25.6,3.0,6.0,17.0,1895.0,22.0,1600.0,2019.0,0.0
16688,2.0,0.0,105777.0,1.0,188.0,31.0,111815.0,0.0,188.0,26.8,3.0,6.0,22.0,1740.0,11.0,3455.0,2022.0,0.0
106967,1.0,3.0,105807.0,1.0,188.0,29.2,105138.0,1.0,183.0,32.4,5.0,6.0,18.0,2130.0,10.0,2665.0,2020.0,0.0
128052,3.0,0.0,105064.0,0.0,188.0,27.7,103970.0,1.0,175.0,33.5,3.0,6.0,31.0,1205.0,7.0,3945.0,2015.0,1.0
193122,3.0,4.0,104918.0,1.0,190.0,25.8,105227.0,1.0,198.0,24.4,3.0,3.0,3.0,8350.0,11.0,2570.0,2013.0,0.0
105814,3.0,4.0,126610.0,1.0,196.0,23.4,100644.0,1.0,198.0,22.4,3.0,9.0,13.0,2221.0,6.0,4185.0,2019.0,1.0
120932,2.0,0.0,104792.0,1.0,193.0,28.7,104745.0,0.0,185.0,29.0,3.0,9.0,16.0,1885.0,10.0,2930.0,2015.0,1.0
186874,3.0,3.0,104745.0,0.0,185.0,32.2,106233.0,1.0,185.0,24.9,5.0,3.0,1.0,10040.0,9.0,3485.0,2018.0,0.0
145435,1.0,4.0,103990.0,1.0,180.0,32.9,105683.0,1.0,196.0,24.2,3.0,5.0,20.0,1720.0,6.0,5070.0,2015.0,1.0
134455,3.0,2.0,105227.0,1.0,198.0,26.1,104925.0,1.0,188.0,27.4,3.0,8.0,9.0,4150.0,1.0,10010.0,2014.0,1.0
36081,3.0,0.0,105138.0,1.0,183.0,27.4,104755.0,1.0,185.0,29.2,3.0,6.0,22.0,1510.0,11.0,2445.0,2015.0,0.0
65018,1.0,3.0,106233.0,1.0,185.0,27.0,106043.0,1.0,170.0,28.1,5.0,3.0,3.0,9125.0,14.0,2505.0,2020.0,1.0
81411,3.0,4.0,104545.0,1.0,206.0,34.2,105583.0,1.0,180.0,29.1,3.0,7.0,16.0,2040.0,28.0,1466.0,2019.0,0.0
53067,1.0,4.0,200000.0,1.0,193.0,18.7,106432.0,1.0,188.0,22.4,3.0,7.0,30.0,1349.0,15.0,2445.0,2019.0,1.0
134469,3.0,2.0,103819.0,1.0,185.0,36.2,105676.0,1.0,180.0,26.9,3.0,9.0,2.0,9005.0,8.0,2975.0,2017.0,1.0
112886,3.0,4.0,105223.0,1.0,198.0,28.8,105777.0,1.0,188.0,26.2,3.0,5.0,30.0,1370.0,11.0,3070.0,2017.0,1.0
95236,3.0,4.0,104527.0,1.0,183.0,28.9,105238.0,1.0,180.0,25.3,3.0,5.0,3.0,5650.0,23.0,1555.0,2014.0,1.0
184974,3.0,4.0,105227.0,1.0,198.0,28.0,103333.0,1.0,208.0,37.6,3.0,6.0,10.0,3100.0,20.0,1760.0,2016.0,0.0
198852,1.0,4.0,106233.0,1.0,185.0,27.6,100644.0,1.0,198.0,24.0,3.0,9.0,4.0,8365.0,6.0,6125.0,2021.0,1.0
92142,3.0,0.0,105332.0,1.0,196.0,30.2,126774.0,1.0,193.0,20.9,3.0,3.0,30.0,1368.0,6.0,4045.0,2019.0,1.0
94187,3.0,2.0,104925.0,1.0,188.0,33.4,106043.0,1.0,170.0,28.2,3.0,8.0,1.0,11830.0,9.0,3455.0,2020.0,0.0
66108,3.0,3.0,126094.0,1.0,188.0,22.8,126610.0,1.0,196.0,24.3,5.0,5.0,14.0,2234.0,8.0,2940.0,2020.0,0.0
140294,3.0,2.0,105453.0,1.0,178.0,26.8,104918.0,1.0,190.0,29.5,3.0,8.0,5.0,4705.0,1.0,11185.0,2016.0,1.0
7956,3.0,4.0,105807.0,1.0,188.0,29.3,104745.0,0.0,185.0,34.4,3.0,3.0,15.0,2400.0,2.0,9850.0,2020.0,1.0
122579,3.0,4.0,104607.0,1.0,196.0,29.9,103990.0,1.0,180.0,33.2,3.0,5.0,6.0,5140.0,26.0,1360.0,2015.0,0.0
32680,3.0,4.0,103852.0,0.0,188.0,34.0,106233.0,1.0,185.0,22.1,3.0,6.0,17.0,1725.0,18.0,1600.0,2015.0,0.0
170497,3.0,4.0,105777.0,1.0,188.0,30.3,106421.0,1.0,198.0,25.6,3.0,5.0,28.0,1881.0,2.0,10575.0,2021.0,0.0
165200,3.0,4.0,103819.0,1.0,185.0,33.1,104468.0,1.0,183.0,29.7,3.0,2.0,3.0,8170.0,29.0,1220.0,2014.0,0.0
415,1.0,4.0,200005.0,0.0,188.0,22.8,106234.0,1.0,185.0,27.6,3.0,7.0,32.0,1825.0,27.0,2087.0,2021.0,1.0
107673,3.0,0.0,106043.0,1.0,170.0,29.3,126774.0,1.0,193.0,23.3,3.0,8.0,13.0,2625.0,4.0,6540.0,2022.0,0.0
145470,3.0,4.0,103990.0,1.0,180.0,32.2,103970.0,1.0,175.0,32.3,3.0,3.0,20.0,1735.0,6.0,4255.0,2014.0,1.0
109207,3.0,0.0,103990.0,1.0,180.0,32.4,104545.0,1.0,206.0,29.4,3.0,5.0,21.0,1750.0,15.0,1925.0,2014.0,1.0
148233,2.0,0.0,104607.0,1.0,196.0,28.7,103852.0,0.0,188.0,32.7,3.0,3.0,6.0,4680.0,29.0,1350.0,2014.0,1.0
30994,3.0,3.0,105676.0,1.0,180.0,29.1,126094.0,1.0,188.0,22.2,5.0,6.0,11.0,2555.0,16.0,2004.0,2020.0,1.0
43171,3.0,4.0,111575.0,1.0,198.0,25.2,126774.0,1.0,193.0,22.9,3.0,5.0,29.0,1920.0,3.0,8115.0,2021.0,1.0
165933,3.0,4.0,100644.0,1.0,198.0,24.9,134770.0,1.0,183.0,23.2,3.0,3.0,4.0,7025.0,8.0,3870.0,2022.0,1.0
3810,3.0,4.0,106234.0,1.0,185.0,27.9,111575.0,1.0,198.0,25.2,3.0,6.0,22.0,2287.0,29.0,1920.0,2021.0,1.0
141501,2.0,0.0,105227.0,1.0,198.0,29.7,105023.0,1.0,198.0,30.6,3.0,3.0,6.0,4860.0,13.0,2130.0,2018.0,0.0
130052,3.0,2.0,100644.0,1.0,198.0,22.5,104745.0,0.0,185.0,33.4,3.0,8.0,7.0,2945.0,1.0,9585.0,2019.0,0.0
137302,1.0,4.0,104926.0,1.0,178.0,29.9,105807.0,1.0,188.0,25.7,3.0,7.0,29.0,1385.0,19.0,2025.0,2017.0,1.0
110216,3.0,4.0,106401.0,1.0,193.0,22.2,105676.0,1.0,180.0,26.6,3.0,7.0,23.0,1770.0,13.0,2560.0,2017.0,0.0
126014,3.0,2.0,103970.0,1.0,175.0,33.6,104745.0,0.0,185.0,29.4,3.0,8.0,7.0,4305.0,5.0,4630.0,2015.0,1.0
170812,1.0,3.0,104745.0,0.0,185.0,32.9,105453.0,1.0,178.0,29.4,5.0,3.0,2.0,7945.0,7.0,3860.0,2019.0,0.0
16026,1.0,4.0,105676.0,1.0,180.0,26.3,104925.0,1.0,188.0,29.9,3.0,3.0,13.0,2705.0,2.0,7905.0,2017.0,0.0
33240,3.0,4.0,104745.0,0.0,185.0,36.4,126205.0,1.0,185.0,25.4,3.0,6.0,2.0,5810.0,31.0,1330.0,2022.0,1.0
165889,3.0,0.0,206173.0,1.0,188.0,19.5,105138.0,1.0,183.0,32.9,3.0,5.0,32.0,1719.0,11.0,2910.0,2021.0,0.0
39327,3.0,0.0,104269.0,0.0,188.0,34.9,106378.0,1.0,188.0,23.7,3.0,5.0,30.0,1410.0,14.0,2330.0,2018.0,0.0
62319,3.0,0.0,104678.0,1.0,193.0,29.8,105449.0,1.0,188.0,26.0,3.0,6.0,22.0,1487.0,32.0,1240.0,2016.0,0.0
164630,3.0,4.0,103819.0,1.0,185.0,31.5,104745.0,0.0,185.0,26.7,3.0,3.0,2.0,9535.0,5.0,6105.0,2013.0,1.0
39915,3.0,4.0,105227.0,1.0,198.0,33.8,111575.0,1.0,198.0,26.2,3.0,6.0,16.0,2085.0,28.0,1395.0,2022.0,0.0
139634,3.0,0.0,126610.0,1.0,196.0,23.5,106233.0,1.0,185.0,26.1,3.0,9.0,11.0,2545.0,5.0,5085.0,2019.0,1.0
87295,1.0,4.0,104719.0,1.0,190.0,28.0,103852.0,0.0,188.0,32.6,3.0,7.0,31.0,1215.0,27.0,1395.0,2014.0,0.0
163130,1.0,4.0,104607.0,1.0,196.0,29.5,104792.0,1.0,193.0,28.6,3.0,9.0,8.0,4510.0,18.0,1750.0,2015.0,0.0
90471,3.0,0.0,104745.0,0.0,185.0,30.7,104999.0,0.0,190.0,29.5,3.0,6.0,6.0,4115.0,30.0,1216.0,2017.0,0.0
39587,1.0,0.0,103970.0,1.0,175.0,32.8,104926.0,1.0,178.0,27.7,3.0,2.0,9.0,3865.0,28.0,1320.0,2015.0,0.0
48260,1.0,4.0,105208.0,1.0,190.0,25.6,105238.0,1.0,180.0,25.4,3.0,7.0,23.0,1655.0,22.0,1690.0,2014.0,1.0
167617,3.0,0.0,104468.0,1.0,183.0,33.8,103819.0,1.0,185.0,37.2,3.0,3.0,32.0,1290.0,3.0,6260.0,2018.0,1.0
44611,1.0,4.0,105777.0,1.0,188.0,26.9,105676.0,1.0,180.0,27.3,3.0,3.0,5.0,4635.0,10.0,3110.0,2018.0,0.0
89382,3.0,4.0,105676.0,1.0,180.0,25.2,104527.0,1.0,183.0,30.9,3.0,5.0,18.0,1930.0,4.0,6325.0,2016.0,0.0
188378,1.0,3.0,100644.0,1.0,198.0,25.0,104745.0,0.0,185.0,35.9,5.0,9.0,3.0,7075.0,5.0,5525.0,2022.0,1.0
78795,1.0,4.0,104925.0,1.0,188.0,27.8,104745.0,0.0,185.0,28.8,3.0,9.0,1.0,13205.0,5.0,5255.0,2015.0,0.0
95530,3.0,4.0,104926.0,1.0,178.0,31.2,133430.0,0.0,185.0,19.3,3.0,6.0,14.0,2190.0,26.0,1575.0,2018.0,1.0
176917,3.0,4.0,104925.0,1.0,188.0,26.3,105223.0,1.0,198.0,25.0,3.0,2.0,2.0,11120.0,5.0,4925.0,2013.0,0.0
91988,1.0,4.0,104468.0,1.0,183.0,30.2,103970.0,1.0,175.0,33.0,3.0,5.0,13.0,2210.0,7.0,4670.0,2015.0,1.0
191099,3.0,4.0,103163.0,1.0,188.0,34.9,104925.0,1.0,188.0,25.8,3.0,5.0,18.0,1925.0,1.0,13280.0,2013.0,0.0
39357,1.0,4.0,104745.0,0.0,185.0,28.9,104527.0,1.0,183.0,30.1,3.0,3.0,7.0,4990.0,9.0,3575.0,2015.0,1.0
91622,2.0,3.0,104925.0,1.0,188.0,30.1,104607.0,1.0,196.0,31.7,5.0,3.0,4.0,6055.0,15.0,2570.0,2017.0,1.0
70354,3.0,4.0,104925.0,1.0,188.0,27.7,103819.0,1.0,185.0,33.5,3.0,2.0,1.0,13205.0,2.0,9205.0,2015.0,0.0
183409,3.0,3.0,104542.0,1.0,188.0,32.7,106401.0,1.0,193.0,22.7,5.0,6.0,15.0,2320.0,17.0,2260.0,2018.0,1.0
206528,3.0,0.0,105227.0,1.0,198.0,24.3,103781.0,0.0,183.0,31.7,3.0,2.0,12.0,2375.0,29.0,1245.0,2013.0,0.0
171969,3.0,4.0,104871.0,1.0,188.0,28.6,103333.0,1.0,208.0,36.6,3.0,7.0,29.0,1400.0,21.0,1575.0,2015.0,1.0
92390,3.0,0.0,105453.0,1.0,178.0,28.7,104755.0,1.0,185.0,32.2,3.0,9.0,12.0,2520.0,25.0,1580.0,2018.0,0.0
81421,3.0,4.0,104918.0,1.0,190.0,27.8,104925.0,1.0,188.0,27.8,3.0,2.0,4.0,5695.0,1.0,13205.0,2015.0,1.0
146946,3.0,0.0,105453.0,1.0,178.0,27.0,105777.0,1.0,188.0,25.6,3.0,2.0,5.0,4905.0,17.0,2035.0,2017.0,1.0
120765,3.0,2.0,106233.0,1.0,185.0,27.2,126774.0,1.0,193.0,22.2,3.0,8.0,3.0,9125.0,6.0,5925.0,2020.0,0.0
96112,2.0,3.0,105683.0,1.0,196.0,25.5,103819.0,1.0,185.0,34.8,5.0,9.0,7.0,3175.0,3.0,6425.0,2016.0,0.0
192898,3.0,3.0,200000.0,1.0,193.0,20.0,106233.0,1.0,185.0,26.9,5.0,5.0,21.0,1806.0,3.0,7135.0,2020.0,1.0
100285,3.0,0.0,105173.0,0.0,183.0,29.6,105023.0,1.0,198.0,30.3,3.0,9.0,25.0,1670.0,12.0,2490.0,2018.0,1.0
188882,1.0,0.0,106233.0,1.0,185.0,22.6,104259.0,1.0,178.0,32.5,3.0,2.0,15.0,2420.0,27.0,1420.0,2016.0,1.0
32000,3.0,4.0,103781.0,0.0,183.0,32.3,104471.0,1.0,183.0,28.7,3.0,7.0,25.0,1425.0,29.0,1330.0,2013.0,0.0
98938,3.0,4.0,104871.0,1.0,188.0,27.6,104755.0,1.0,185.0,28.3,3.0,7.0,32.0,1150.0,22.0,1655.0,2014.0,1.0
70654,3.0,4.0,104607.0,1.0,196.0,27.4,104745.0,0.0,185.0,26.7,3.0,9.0,6.0,4740.0,5.0,6105.0,2013.0,1.0
27871,3.0,0.0,104607.0,1.0,196.0,30.2,104925.0,1.0,188.0,28.6,3.0,9.0,6.0,4620.0,1.0,16585.0,2016.0,1.0
2694,3.0,0.0,106421.0,1.0,198.0,22.8,105683.0,1.0,196.0,28.0,3.0,3.0,16.0,1977.0,18.0,1855.0,2018.0,0.0
69360,2.0,3.0,105238.0,1.0,180.0,25.6,105777.0,1.0,188.0,23.1,5.0,6.0,19.0,1680.0,13.0,2595.0,2014.0,1.0
173474,3.0,4.0,106233.0,1.0,185.0,22.5,106058.0,1.0,185.0,23.4,3.0,6.0,13.0,2430.0,24.0,1570.0,2016.0,0.0
28054,3.0,0.0,105227.0,1.0,198.0,33.2,111575.0,1.0,198.0,25.6,3.0,9.0,30.0,1710.0,29.0,1731.0,2022.0,1.0
112052,3.0,0.0,105227.0,1.0,198.0,24.3,105453.0,1.0,178.0,23.1,3.0,3.0,12.0,2535.0,22.0,1690.0,2013.0,1.0
107111,3.0,4.0,103970.0,1.0,175.0,31.5,104925.0,1.0,188.0,26.4,3.0,2.0,3.0,6600.0,2.0,11120.0,2013.0,1.0
169816,3.0,2.0,126094.0,1.0,188.0,25.0,104925.0,1.0,188.0,35.4,3.0,8.0,7.0,3530.0,8.0,3320.0,2022.0,1.0
140513,1.0,4.0,126094.0,1.0,188.0,23.4,105138.0,1.0,183.0,32.9,3.0,5.0,8.0,5400.0,11.0,3090.0,2021.0,0.0
163919,3.0,2.0,104925.0,1.0,188.0,27.4,105227.0,1.0,198.0,26.1,3.0,8.0,1.0,10010.0,9.0,4150.0,2014.0,0.0
4693,1.0,4.0,111513.0,1.0,188.0,23.9,105227.0,1.0,198.0,30.6,3.0,5.0,32.0,1246.0,11.0,2845.0,2019.0,1.0
49818,3.0,4.0,105676.0,1.0,180.0,25.6,104792.0,1.0,193.0,29.8,3.0,5.0,11.0,2715.0,14.0,2440.0,2016.0,1.0
115878,3.0,4.0,104468.0,1.0,183.0,28.2,103163.0,1.0,188.0,34.9,3.0,3.0,13.0,2300.0,18.0,1925.0,2013.0,1.0
114020,1.0,4.0,105077.0,0.0,188.0,29.2,106298.0,1.0,185.0,23.1,3.0,9.0,24.0,1625.0,17.0,2306.0,2017.0,0.0
40192,2.0,0.0,105227.0,1.0,198.0,24.6,104918.0,1.0,190.0,26.0,3.0,2.0,12.0,2570.0,2.0,8310.0,2013.0,1.0
160563,3.0,4.0,103819.0,1.0,185.0,34.0,105138.0,1.0,183.0,27.3,3.0,6.0,3.0,8065.0,22.0,1555.0,2015.0,0.0
49710,3.0,3.0,106421.0,1.0,198.0,25.5,200000.0,1.0,193.0,21.0,5.0,9.0,2.0,9980.0,15.0,2828.0,2021.0,0.0
113176,3.0,4.0,103852.0,0.0,188.0,33.9,103819.0,1.0,185.0,34.0,3.0,3.0,23.0,1530.0,3.0,8065.0,2015.0,1.0
33235,3.0,0.0,105453.0,1.0,178.0,25.1,103970.0,1.0,175.0,32.8,3.0,2.0,5.0,5205.0,9.0,4185.0,2015.0,1.0
166027,3.0,0.0,126774.0,1.0,193.0,22.5,105332.0,1.0,196.0,31.8,3.0,6.0,5.0,6765.0,31.0,1773.0,2021.0,0.0
175223,3.0,0.0,111575.0,1.0,198.0,26.4,105554.0,1.0,175.0,32.4,3.0,5.0,18.0,1945.0,26.0,1515.0,2022.0,1.0
24819,3.0,4.0,103888.0,1.0,188.0,31.2,104542.0,1.0,188.0,27.8,3.0,6.0,32.0,1125.0,8.0,3660.0,2013.0,1.0
22088,1.0,4.0,105777.0,1.0,188.0,26.9,105683.0,1.0,196.0,27.3,3.0,6.0,4.0,4950.0,24.0,1705.0,2018.0,1.0
199263,1.0,4.0,104607.0,1.0,196.0,27.6,104731.0,1.0,203.0,26.9,3.0,5.0,6.0,4520.0,27.0,1340.0,2013.0,0.0
129025,1.0,3.0,104527.0,1.0,183.0,34.1,103819.0,1.0,185.0,37.7,5.0,3.0,28.0,1365.0,3.0,5950.0,2019.0,1.0
513,3.0,0.0,105777.0,1.0,188.0,25.3,105683.0,1.0,196.0,25.7,3.0,9.0,20.0,1735.0,6.0,4510.0,2016.0,0.0
161368,1.0,4.0,134770.0,1.0,183.0,22.3,104926.0,1.0,178.0,33.8,3.0,3.0,27.0,1927.0,18.0,2548.0,2021.0,0.0
150396,3.0,4.0,105332.0,1.0,196.0,26.8,104755.0,1.0,185.0,29.7,3.0,6.0,22.0,1571.0,10.0,2795.0,2016.0,1.0
33144,1.0,4.0,104607.0,1.0,196.0,31.6,100644.0,1.0,198.0,20.0,3.0,5.0,14.0,2690.0,19.0,2165.0,2017.0,1.0
38258,3.0,4.0,104545.0,1.0,206.0,33.8,111575.0,1.0,198.0,22.7,3.0,5.0,9.0,3405.0,13.0,2675.0,2019.0,1.0
55698,3.0,0.0,106298.0,1.0,185.0,23.0,104918.0,1.0,190.0,29.7,3.0,9.0,15.0,2261.0,1.0,11540.0,2017.0,1.0
32652,3.0,4.0,111575.0,1.0,198.0,25.3,105807.0,1.0,188.0,30.2,3.0,6.0,29.0,1830.0,16.0,2550.0,2021.0,0.0
7364,3.0,0.0,104545.0,1.0,206.0,34.6,104926.0,1.0,178.0,32.6,3.0,8.0,19.0,1770.0,12.0,2290.0,2020.0,1.0
136375,1.0,3.0,104755.0,1.0,185.0,30.9,104792.0,1.0,193.0,30.7,5.0,6.0,25.0,1605.0,16.0,2365.0,2017.0,1.0
177813,3.0,3.0,104925.0,1.0,188.0,33.2,105526.0,1.0,193.0,30.3,5.0,6.0,1.0,10860.0,29.0,1405.0,2020.0,0.0
21877,3.0,3.0,104542.0,1.0,188.0,29.3,104918.0,1.0,190.0,27.2,5.0,5.0,10.0,2920.0,9.0,3150.0,2014.0,1.0
56565,3.0,4.0,104259.0,1.0,178.0,30.8,103970.0,1.0,175.0,32.3,3.0,6.0,24.0,1505.0,6.0,4255.0,2014.0,1.0
36463,3.0,0.0,128034.0,1.0,196.0,24.8,106043.0,1.0,170.0,29.3,3.0,8.0,9.0,3706.0,13.0,2625.0,2022.0,0.0
71847,3.0,3.0,103819.0,1.0,185.0,31.4,104918.0,1.0,190.0,25.6,5.0,9.0,2.0,10265.0,3.0,8000.0,2013.0,1.0
26426,1.0,3.0,104527.0,1.0,183.0,34.1,126774.0,1.0,193.0,20.7,5.0,5.0,28.0,1365.0,6.0,4080.0,2019.0,0.0
67619,1.0,4.0,104745.0,0.0,185.0,34.9,206173.0,1.0,188.0,19.7,3.0,6.0,3.0,9630.0,18.0,2545.0,2021.0,0.0
177889,3.0,4.0,105777.0,1.0,188.0,27.4,105138.0,1.0,183.0,30.5,3.0,6.0,10.0,3335.0,25.0,1650.0,2018.0,0.0
13586,3.0,0.0,104731.0,1.0,203.0,27.7,103970.0,1.0,175.0,31.8,3.0,3.0,21.0,1685.0,4.0,5370.0,2014.0,0.0
77802,3.0,0.0,103333.0,1.0,208.0,36.6,104527.0,1.0,183.0,30.5,3.0,6.0,23.0,1485.0,4.0,6630.0,2015.0,0.0
159373,1.0,0.0,103970.0,1.0,175.0,31.0,104312.0,1.0,190.0,29.1,3.0,9.0,4.0,6920.0,18.0,1895.0,2013.0,0.0
203749,3.0,0.0,104022.0,1.0,183.0,31.2,104755.0,1.0,185.0,27.2,3.0,3.0,20.0,1780.0,9.0,3165.0,2013.0,1.0
139669,3.0,0.0,104925.0,1.0,188.0,28.3,104745.0,0.0,185.0,29.3,3.0,2.0,1.0,15645.0,8.0,3770.0,2015.0,0.0
185864,3.0,2.0,104745.0,0.0,185.0,27.4,103819.0,1.0,185.0,32.2,3.0,9.0,1.0,12030.0,7.0,3805.0,2013.0,0.0
64844,3.0,0.0,105932.0,1.0,185.0,27.9,126094.0,1.0,188.0,22.3,3.0,6.0,28.0,1440.0,15.0,2174.0,2020.0,1.0
86543,3.0,4.0,200282.0,1.0,183.0,23.7,106421.0,1.0,198.0,26.7,3.0,6.0,25.0,1710.0,3.0,5655.0,2022.0,0.0
102570,1.0,3.0,104527.0,1.0,183.0,32.1,105227.0,1.0,198.0,28.6,5.0,3.0,3.0,5695.0,8.0,3765.0,2017.0,0.0
95084,1.0,4.0,105668.0,1.0,203.0,22.4,103819.0,1.0,185.0,31.7,3.0,3.0,24.0,1354.0,3.0,7760.0,2013.0,1.0
72962,3.0,1.0,104098.0,1.0,185.0,31.1,105668.0,1.0,203.0,23.2,5.0,8.0,28.0,1314.0,21.0,1615.0,2014.0,1.0
61822,3.0,3.0,105223.0,1.0,198.0,29.9,104545.0,1.0,206.0,33.3,5.0,3.0,3.0,5500.0,11.0,3200.0,2018.0,0.0
6282,3.0,3.0,104925.0,1.0,188.0,26.2,104745.0,0.0,185.0,27.2,5.0,2.0,1.0,10980.0,2.0,8860.0,2013.0,1.0
53641,3.0,2.0,134770.0,1.0,183.0,23.8,200000.0,1.0,193.0,22.2,3.0,8.0,4.0,5020.0,6.0,3995.0,2022.0,0.0
29423,3.0,4.0,105777.0,1.0,188.0,22.4,105223.0,1.0,198.0,25.0,3.0,5.0,22.0,1500.0,5.0,5365.0,2013.0,1.0
70440,1.0,4.0,104731.0,1.0,203.0,28.9,103819.0,1.0,185.0,33.7,3.0,5.0,16.0,1925.0,2.0,8645.0,2015.0,1.0
93876,3.0,0.0,105138.0,1.0,183.0,27.8,104678.0,1.0,193.0,29.9,3.0,2.0,18.0,1775.0,25.0,1475.0,2016.0,0.0
136052,3.0,2.0,126094.0,1.0,188.0,25.0,134770.0,1.0,183.0,23.8,3.0,9.0,7.0,3530.0,4.0,5020.0,2022.0,1.0
10247,3.0,3.0,104607.0,1.0,196.0,28.3,104731.0,1.0,203.0,27.6,5.0,5.0,7.0,4180.0,21.0,1580.0,2014.0,0.0
86170,3.0,3.0,106401.0,1.0,193.0,24.7,111575.0,1.0,198.0,23.6,5.0,6.0,26.0,1520.0,17.0,1995.0,2020.0,0.0
52817,3.0,0.0,111575.0,1.0,198.0,23.7,104926.0,1.0,178.0,32.7,3.0,6.0,17.0,1995.0,11.0,2400.0,2020.0,0.0
206837,2.0,0.0,104527.0,1.0,183.0,30.2,104731.0,1.0,203.0,29.0,3.0,5.0,4.0,5790.0,17.0,1880.0,2015.0,1.0
22915,3.0,0.0,105676.0,1.0,180.0,28.1,126774.0,1.0,193.0,20.5,3.0,9.0,24.0,1560.0,12.0,2805.0,2019.0,1.0
61745,3.0,3.0,105676.0,1.0,180.0,26.1,106233.0,1.0,185.0,23.3,5.0,5.0,11.0,2750.0,8.0,3415.0,2017.0,0.0
74487,1.0,4.0,103970.0,1.0,175.0,31.1,104745.0,0.0,185.0,26.9,3.0,3.0,4.0,6920.0,5.0,6895.0,2013.0,1.0
17748,3.0,2.0,106058.0,1.0,185.0,25.1,100644.0,1.0,198.0,20.5,3.0,8.0,9.0,2765.0,3.0,4410.0,2017.0,0.0
28776,3.0,4.0,126774.0,1.0,193.0,23.6,207989.0,1.0,185.0,18.8,3.0,5.0,5.0,6070.0,16.0,2414.0,2022.0,1.0
71263,1.0,4.0,104925.0,1.0,188.0,26.9,103970.0,1.0,175.0,32.1,3.0,3.0,2.0,11030.0,5.0,5030.0,2014.0,0.0
194952,3.0,4.0,105023.0,1.0,198.0,25.4,104925.0,1.0,188.0,25.7,3.0,5.0,23.0,1695.0,1.0,13280.0,2013.0,1.0
103193,3.0,4.0,105554.0,1.0,175.0,30.2,126094.0,1.0,188.0,22.8,3.0,7.0,28.0,1359.0,14.0,2234.0,2020.0,0.0
51068,3.0,4.0,126203.0,1.0,193.0,24.7,126207.0,1.0,188.0,24.5,3.0,6.0,13.0,2860.0,24.0,1506.0,2022.0,0.0
146036,3.0,4.0,103852.0,0.0,188.0,32.8,105227.0,1.0,198.0,25.8,3.0,7.0,16.0,1850.0,19.0,1755.0,2014.0,1.0
9851,3.0,0.0,105332.0,1.0,196.0,24.2,103781.0,0.0,183.0,32.2,3.0,5.0,27.0,1415.0,32.0,1220.0,2013.0,1.0
26007,3.0,4.0,111815.0,0.0,188.0,26.5,134770.0,1.0,183.0,23.2,3.0,5.0,12.0,3395.0,8.0,3870.0,2022.0,1.0
159841,3.0,4.0,200000.0,1.0,193.0,21.9,134770.0,1.0,183.0,23.6,3.0,3.0,9.0,3490.0,7.0,4685.0,2022.0,1.0
55132,1.0,4.0,104918.0,1.0,190.0,25.9,104468.0,1.0,183.0,28.3,3.0,5.0,3.0,8570.0,17.0,1940.0,2013.0,0.0
11917,3.0,4.0,106058.0,1.0,185.0,24.0,104468.0,1.0,183.0,31.7,3.0,3.0,25.0,1540.0,32.0,1315.0,2016.0,1.0
177961,3.0,4.0,104925.0,1.0,188.0,31.2,126774.0,1.0,193.0,19.9,3.0,5.0,10.0,3355.0,27.0,1534.0,2018.0,1.0
26999,3.0,4.0,133430.0,0.0,185.0,20.3,106233.0,1.0,185.0,25.9,3.0,6.0,32.0,1330.0,4.0,4755.0,2019.0,1.0
173077,3.0,0.0,105227.0,1.0,198.0,26.0,104918.0,1.0,190.0,27.3,3.0,3.0,9.0,3845.0,11.0,3365.0,2014.0,1.0
139630,1.0,4.0,104607.0,1.0,196.0,31.5,105227.0,1.0,198.0,28.5,3.0,5.0,12.0,2780.0,8.0,3385.0,2017.0,1.0
135907,1.0,3.0,104607.0,1.0,196.0,30.6,103970.0,1.0,175.0,34.1,5.0,5.0,8.0,2850.0,11.0,2740.0,2016.0,0.0
15699,1.0,4.0,104719.0,1.0,190.0,28.0,105777.0,1.0,188.0,22.9,3.0,7.0,32.0,1215.0,14.0,2130.0,2014.0,1.0
94226,3.0,4.0,133430.0,0.0,185.0,20.5,104926.0,1.0,178.0,32.4,3.0,6.0,28.0,1460.0,12.0,2370.0,2019.0,0.0
43968,1.0,4.0,104918.0,1.0,190.0,25.9,104607.0,1.0,196.0,27.6,3.0,3.0,3.0,8570.0,6.0,4760.0,2013.0,1.0
